timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:22:49.234, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 36 %, 121.95 W, 33
2026/06/23 22:22:49.234, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 66 %, 123.08 W, 33
2026/06/23 22:22:49.234, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 41 %, 105.00 W, 32
2026/06/23 22:22:50.235, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 376.95 W, 63
2026/06/23 22:22:50.235, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 25 %, 122.28 W, 33
2026/06/23 22:22:50.235, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 37 %, 111.52 W, 33
2026/06/23 22:22:50.235, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 42 %, 103.85 W, 32
2026/06/23 22:22:51.235, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.86 W, 62
2026/06/23 22:22:51.236, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 48 %, 120.60 W, 33
2026/06/23 22:22:51.236, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 58 %, 128.44 W, 33
2026/06/23 22:22:51.236, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 59 %, 110.63 W, 32
2026/06/23 22:22:52.236, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.70 W, 62
2026/06/23 22:22:52.236, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 60 %, 128.97 W, 33
2026/06/23 22:22:52.236, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 15 %, 110.35 W, 32
2026/06/23 22:22:52.236, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 53 %, 115.33 W, 32
2026/06/23 22:22:53.236, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 448.13 W, 72
2026/06/23 22:22:53.237, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 38 %, 125.19 W, 33
2026/06/23 22:22:53.237, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 43 %, 110.90 W, 33
2026/06/23 22:22:53.237, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 10 %, 104.95 W, 32
2026/06/23 22:22:54.237, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.74 W, 71
2026/06/23 22:22:54.237, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 21 %, 120.36 W, 33
2026/06/23 22:22:54.238, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 51 %, 120.20 W, 33
2026/06/23 22:22:54.238, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 3 %, 102.09 W, 32
2026/06/23 22:22:55.238, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.38 W, 72
2026/06/23 22:22:55.238, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 35 %, 123.46 W, 32
2026/06/23 22:22:55.238, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 38 %, 108.98 W, 33
2026/06/23 22:22:55.238, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 12 %, 107.30 W, 32
2026/06/23 22:22:56.239, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 516.79 W, 63
2026/06/23 22:22:56.239, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 39 %, 125.33 W, 33
2026/06/23 22:22:56.239, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 24 %, 110.31 W, 33
2026/06/23 22:22:56.239, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 22 %, 106.27 W, 32
2026/06/23 22:22:57.240, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 374.38 W, 62
2026/06/23 22:22:57.240, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 56 %, 137.48 W, 33
2026/06/23 22:22:57.240, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 60 %, 116.55 W, 33
2026/06/23 22:22:57.240, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 47 %, 112.47 W, 32
2026/06/23 22:22:58.240, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.45 W, 62
2026/06/23 22:22:58.241, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 67 %, 131.00 W, 33
2026/06/23 22:22:58.241, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 31 %, 122.40 W, 33
2026/06/23 22:22:58.241, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 54 %, 109.89 W, 32
2026/06/23 22:22:59.241, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 402.13 W, 71
2026/06/23 22:22:59.241, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 69 %, 135.45 W, 33
2026/06/23 22:22:59.241, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 35 %, 127.46 W, 33
2026/06/23 22:22:59.242, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 21 %, 103.17 W, 31
2026/06/23 22:23:00.242, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 609.51 W, 71
2026/06/23 22:23:00.242, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 34 %, 127.10 W, 33
2026/06/23 22:23:00.242, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 65 %, 125.43 W, 33
2026/06/23 22:23:00.242, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 36 %, 101.36 W, 32
2026/06/23 22:23:01.243, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 608.14 W, 72
2026/06/23 22:23:01.243, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 35 %, 124.58 W, 33
2026/06/23 22:23:01.243, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 28 %, 111.43 W, 32
2026/06/23 22:23:01.243, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 16 %, 103.40 W, 31
2026/06/23 22:23:02.243, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 592.88 W, 73
2026/06/23 22:23:02.244, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 50 %, 133.23 W, 33
2026/06/23 22:23:02.244, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 38 %, 107.89 W, 33
2026/06/23 22:23:02.244, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 5 %, 103.02 W, 31
2026/06/23 22:23:03.244, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.54 W, 72
2026/06/23 22:23:03.244, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 68 %, 135.84 W, 33
2026/06/23 22:23:03.245, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 71 %, 120.97 W, 33
2026/06/23 22:23:03.245, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 25 %, 100.73 W, 32
2026/06/23 22:23:04.245, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.72 W, 73
2026/06/23 22:23:04.245, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 61 %, 138.06 W, 34
2026/06/23 22:23:04.245, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 16 %, 121.47 W, 32
2026/06/23 22:23:04.246, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 33 %, 102.64 W, 31
2026/06/23 22:23:05.246, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 449.02 W, 63
2026/06/23 22:23:05.246, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 78 %, 141.58 W, 34
2026/06/23 22:23:05.246, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 59 %, 117.27 W, 33
2026/06/23 22:23:05.246, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 5 %, 111.53 W, 32
2026/06/23 22:23:06.247, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.45 W, 62
2026/06/23 22:23:06.247, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 63 %, 132.61 W, 33
2026/06/23 22:23:06.247, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 33 %, 125.12 W, 32
2026/06/23 22:23:06.247, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 16 %, 108.25 W, 32
2026/06/23 22:23:07.247, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.84 W, 62
2026/06/23 22:23:07.248, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 74 %, 141.95 W, 34
2026/06/23 22:23:07.248, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 25 %, 115.50 W, 32
2026/06/23 22:23:07.248, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 15 %, 106.38 W, 31
2026/06/23 22:23:08.248, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 348.77 W, 71
2026/06/23 22:23:08.248, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 81 %, 146.08 W, 34
2026/06/23 22:23:08.249, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 10 %, 104.53 W, 32
2026/06/23 22:23:08.249, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 26 %, 108.09 W, 31
2026/06/23 22:23:09.249, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.25 W, 71
2026/06/23 22:23:09.249, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 78 %, 142.89 W, 34
2026/06/23 22:23:09.249, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 40 %, 115.58 W, 32
2026/06/23 22:23:09.250, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 16 %, 101.99 W, 32
2026/06/23 22:23:10.250, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.88 W, 72
2026/06/23 22:23:10.250, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 76 %, 144.56 W, 34
2026/06/23 22:23:10.250, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 10 %, 108.61 W, 32
2026/06/23 22:23:10.250, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 58 %, 113.64 W, 32
2026/06/23 22:23:11.251, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.50 W, 72
2026/06/23 22:23:11.251, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 74 %, 135.68 W, 34
2026/06/23 22:23:11.251, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 10 %, 114.13 W, 32
2026/06/23 22:23:11.251, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 3 %, 104.25 W, 32
2026/06/23 22:23:12.251, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 605.39 W, 73
2026/06/23 22:23:12.252, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 46 %, 132.70 W, 33
2026/06/23 22:23:12.252, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 20 %, 121.37 W, 32
2026/06/23 22:23:12.252, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 45 %, 113.75 W, 32
2026/06/23 22:23:13.252, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.23 W, 72
2026/06/23 22:23:13.252, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 81 %, 144.57 W, 34
2026/06/23 22:23:13.253, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 44 %, 122.17 W, 33
2026/06/23 22:23:13.253, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 10 %, 104.14 W, 31
2026/06/23 22:23:14.253, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.70 W, 73
2026/06/23 22:23:14.253, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 76 %, 144.95 W, 34
2026/06/23 22:23:14.253, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 41 %, 113.49 W, 33
2026/06/23 22:23:14.253, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 17 %, 107.94 W, 31
2026/06/23 22:23:15.254, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 595.41 W, 73
2026/06/23 22:23:15.254, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 89 %, 144.83 W, 34
2026/06/23 22:23:15.254, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 20 %, 111.29 W, 32
2026/06/23 22:23:15.255, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 17 %, 103.88 W, 31
2026/06/23 22:23:16.255, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 539.48 W, 65
2026/06/23 22:23:16.255, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 40486 MiB, 97887 MiB, 84 %, 147.59 W, 34
2026/06/23 22:23:16.255, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 48678 MiB, 97887 MiB, 56 %, 115.73 W, 33
2026/06/23 22:23:16.255, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 29914 MiB, 97887 MiB, 28 %, 106.67 W, 32
