timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 22:28:09.241, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 604.49 W, 77
2026/06/23 22:28:09.241, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 65 %, 136.51 W, 37
2026/06/23 22:28:09.242, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 88 %, 154.53 W, 37
2026/06/23 22:28:09.242, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 57 %, 125.53 W, 35
2026/06/23 22:28:10.242, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.24 W, 76
2026/06/23 22:28:10.242, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 93 %, 137.50 W, 37
2026/06/23 22:28:10.242, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 75 %, 152.60 W, 37
2026/06/23 22:28:10.242, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 20 %, 111.89 W, 35
2026/06/23 22:28:11.243, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.50 W, 76
2026/06/23 22:28:11.243, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 81 %, 141.33 W, 37
2026/06/23 22:28:11.243, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 33 %, 138.38 W, 37
2026/06/23 22:28:11.243, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 57 %, 117.24 W, 35
2026/06/23 22:28:12.243, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.88 W, 77
2026/06/23 22:28:12.244, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 90 %, 146.32 W, 37
2026/06/23 22:28:12.244, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 30 %, 119.62 W, 37
2026/06/23 22:28:12.244, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 51750 MiB, 97887 MiB, 81 %, 126.99 W, 35
2026/06/23 22:28:13.244, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 465.60 W, 67
2026/06/23 22:28:13.244, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 52774 MiB, 97887 MiB, 67 %, 137.43 W, 37
2026/06/23 22:28:13.245, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 50726 MiB, 97887 MiB, 43 %, 116.42 W, 37
