timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/23 23:00:56.493, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.27 W, 73
2026/06/23 23:00:57.493, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.57 W, 75
2026/06/23 23:00:58.493, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.26 W, 75
2026/06/23 23:00:59.494, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 560.75 W, 67
2026/06/23 23:01:00.494, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.28 W, 65
2026/06/23 23:01:01.494, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.81 W, 64
2026/06/23 23:01:02.495, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.10 W, 64
2026/06/23 23:01:03.495, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 247.02 W, 63
2026/06/23 23:01:04.496, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 375.29 W, 63
2026/06/23 23:01:05.496, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.76 W, 63
2026/06/23 23:01:06.496, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 380.57 W, 63
2026/06/23 23:01:07.497, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 319.66 W, 72
2026/06/23 23:01:08.497, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 524.37 W, 63
2026/06/23 23:01:09.497, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.62 W, 62
2026/06/23 23:01:10.498, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.10 W, 62
2026/06/23 23:01:11.498, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 453.02 W, 72
2026/06/23 23:01:12.498, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 612.70 W, 72
2026/06/23 23:01:13.499, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 585.23 W, 65
2026/06/23 23:01:14.499, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.90 W, 63
2026/06/23 23:01:15.499, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.52 W, 62
2026/06/23 23:01:16.500, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 90 %, 370.48 W, 61
2026/06/23 23:01:17.500, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 361.20 W, 71
2026/06/23 23:01:18.501, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 596.31 W, 72
2026/06/23 23:01:19.501, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 606.27 W, 73
2026/06/23 23:01:20.501, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 568.98 W, 65
2026/06/23 23:01:21.502, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.20 W, 63
2026/06/23 23:01:22.502, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.10 W, 62
2026/06/23 23:01:23.502, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.85 W, 62
2026/06/23 23:01:24.503, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 491.46 W, 72
2026/06/23 23:01:25.503, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 97 %, 595.91 W, 73
2026/06/23 23:01:26.503, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 593.99 W, 73
2026/06/23 23:01:27.504, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.68 W, 73
2026/06/23 23:01:28.504, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.26 W, 74
2026/06/23 23:01:29.504, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 393.37 W, 63
2026/06/23 23:01:30.505, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 371.10 W, 63
2026/06/23 23:01:31.505, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.62 W, 63
2026/06/23 23:01:32.505, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 355.47 W, 72
2026/06/23 23:01:33.506, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.77 W, 73
2026/06/23 23:01:34.506, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 590.69 W, 74
2026/06/23 23:01:35.506, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.20 W, 73
2026/06/23 23:01:36.507, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 603.17 W, 74
2026/06/23 23:01:37.507, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.97 W, 74
2026/06/23 23:01:38.507, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 555.65 W, 65
2026/06/23 23:01:39.508, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.70 W, 64
2026/06/23 23:01:40.508, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.76 W, 64
2026/06/23 23:01:41.509, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 370.86 W, 63
2026/06/23 23:01:42.509, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 267.44 W, 72
2026/06/23 23:01:43.509, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 595.47 W, 73
2026/06/23 23:01:44.510, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.62 W, 73
2026/06/23 23:01:45.510, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.95 W, 74
2026/06/23 23:01:46.510, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 594.76 W, 74
2026/06/23 23:01:47.511, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.75 W, 74
2026/06/23 23:01:48.512, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.01 W, 75
2026/06/23 23:01:49.512, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 597.91 W, 75
2026/06/23 23:01:50.513, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 426.85 W, 65
2026/06/23 23:01:51.513, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.94 W, 64
2026/06/23 23:01:52.513, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 378.70 W, 64
2026/06/23 23:01:53.514, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 412.32 W, 73
2026/06/23 23:01:54.514, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.92 W, 74
2026/06/23 23:01:55.514, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 596.57 W, 74
2026/06/23 23:01:56.515, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 599.40 W, 75
2026/06/23 23:01:57.515, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 595.48 W, 75
2026/06/23 23:01:58.516, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 598.76 W, 75
2026/06/23 23:01:59.516, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 600.15 W, 76
2026/06/23 23:02:00.517, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 601.20 W, 76
2026/06/23 23:02:01.517, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 602.62 W, 76
2026/06/23 23:02:02.517, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 562.90 W, 68
2026/06/23 23:02:03.518, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.40 W, 66
2026/06/23 23:02:04.518, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 373.74 W, 65
2026/06/23 23:02:05.519, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 84629 MiB, 97887 MiB, 100 %, 372.51 W, 65
